"Code";"CodeStr";"CityId";"Name";"Province"
"13111";"13-111";"86031";"Szczepkowo Borowe";"Warmińsko-mazurskie"
"13111";"13-111";"69422";"Jabłonowo-Adamy";"Warmińsko-mazurskie"
"13111";"13-111";"40705";"Kownatki-Falęcino";"Warmińsko-mazurskie"
"13111";"13-111";"1103";"Miecznikowo Siwe";"Warmińsko-mazurskie"
"13111";"13-111";"82952";"Powierz";"Warmińsko-mazurskie"
"13111";"13-111";"92361";"Szypułki-Zaskórki";"Warmińsko-mazurskie"
"13111";"13-111";"86188";"Miecznikowo-Sowy";"Warmińsko-mazurskie"
"13111";"13-111";"92165";"Smolany-Żardawy";"Warmińsko-mazurskie"
"13111";"13-111";"12442";"Leśniewo Wielkie";"Warmińsko-mazurskie"
"13111";"13-111";"989";"Gniadki";"Warmińsko-mazurskie"
"13111";"13-111";"34920";"Nowa Wieś Wielka";"Warmińsko-mazurskie"
"13111";"13-111";"50478";"Napierki";"Warmińsko-mazurskie"
"13111";"13-111";"21807";"Połcie Młode";"Warmińsko-mazurskie"
"13111";"13-111";"36148";"Janowiec-Jastrząbki";"Warmińsko-mazurskie"
"13111";"13-111";"29708";"Zaborowo";"Warmińsko-mazurskie"
"13111";"13-111";"42889";"Wiłunie";"Warmińsko-mazurskie"
"13111";"13-111";"83159";"Jabłonowo-Dyby";"Warmińsko-mazurskie"
"13111";"13-111";"4561";"Żabino-Arguły";"Warmińsko-mazurskie"
"13111";"13-111";"40738";"Janowiec-Zdzięty";"Warmińsko-mazurskie"
"13111";"13-111";"41416";"Safronka";"Warmińsko-mazurskie"
"13111";"13-111";"18849";"Waśniewo-Grabowo";"Warmińsko-mazurskie"
"13111";"13-111";"13234";"Krusze";"Warmińsko-mazurskie"
"13111";"13-111";"101379";"Piotrkowo";"Warmińsko-mazurskie"
"13111";"13-111";"87078";"Janowiec-Leśniki";"Warmińsko-mazurskie"
"13111";"13-111";"40122";"Bielawy";"Warmińsko-mazurskie"
"13111";"13-111";"23271";"Górowo-Trząski";"Warmińsko-mazurskie"
"13111";"13-111";"40794";"Krajewo Małe";"Warmińsko-mazurskie"
"13111";"13-111";"30665";"Waśniewo-Gwoździe";"Warmińsko-mazurskie"
"13111";"13-111";"39677";"Grabowo Leśne";"Warmińsko-mazurskie"
"13111";"13-111";"100877";"Bukowiec Wielki";"Warmińsko-mazurskie"
"13111";"13-111";"65175";"Miecznikowo-Cygany";"Warmińsko-mazurskie"
"13111";"13-111";"78056";"Szczepkowo-Pawełki";"Warmińsko-mazurskie"
"13111";"13-111";"39155";"Pokrzywnica Wielka";"Warmińsko-mazurskie"
"13111";"13-111";"42945";"Kuce";"Warmińsko-mazurskie"
"13111";"13-111";"91073";"Krajewo Wielkie";"Warmińsko-mazurskie"
"13111";"13-111";"1998";"Nowa Wieś-Dmochy";"Warmińsko-mazurskie"
"13111";"13-111";"940";"Zabłocie Kanigowskie";"Warmińsko-mazurskie"
"13111";"13-111";"6999";"Żabino-Gąsiory";"Warmińsko-mazurskie"
"13113";"13-113";"19598";"Zembrzus-Mokry Grunt";"Warmińsko-mazurskie"
"13113";"13-113";"9931";"Janowo";"Warmińsko-mazurskie"
"13113";"13-113";"76527";"Róg";"Warmińsko-mazurskie"
"13113";"13-113";"102420";"Wichrowiec";"Warmińsko-mazurskie"
"13113";"13-113";"9890";"Grabowo";"Warmińsko-mazurskie"
"13113";"13-113";"21874";"Więckowo";"Warmińsko-mazurskie"
"13113";"13-113";"43418";"Zdrojek";"Warmińsko-mazurskie"
"13113";"13-113";"41464";"Szemplino Czarne";"Warmińsko-mazurskie"
"13113";"13-113";"59694";"Szemplino Wielkie";"Warmińsko-mazurskie"
"13113";"13-113";"78654";"Muszaki";"Warmińsko-mazurskie"
"13113";"13-113";"95632";"Zawady";"Warmińsko-mazurskie"
"13113";"13-113";"92551";"Jagarzewo";"Warmińsko-mazurskie"
"13113";"13-113";"4498";"Łomno";"Warmińsko-mazurskie"
"13113";"13-113";"12990";"Ulesie";"Warmińsko-mazurskie"
"13113";"13-113";"67999";"Komorowo";"Warmińsko-mazurskie"
"13113";"13-113";"51186";"Ruskowo";"Warmińsko-mazurskie"
"13113";"13-113";"92052";"Ryki-Borkowo";"Warmińsko-mazurskie"
"13113";"13-113";"33851";"Puchałowo";"Warmińsko-mazurskie"
"13113";"13-113";"8358";"Grabówko";"Warmińsko-mazurskie"
"13113";"13-113";"65350";"Zachy";"Warmińsko-mazurskie"
"13113";"13-113";"26221";"Rembowo";"Warmińsko-mazurskie"
"13113";"13-113";"10982";"Szczepkowo-Giewarty";"Warmińsko-mazurskie"
"13124";"13-124";"17412";"Wola";"Warmińsko-mazurskie"
"13124";"13-124";"41110";"Ostaszewo";"Warmińsko-mazurskie"
"13124";"13-124";"68685";"Sławka Mała";"Warmińsko-mazurskie"
"13124";"13-124";"90700";"Sarnowo";"Warmińsko-mazurskie"
"13124";"13-124";"5538";"Montowo";"Warmińsko-mazurskie"
"13124";"13-124";"3949";"Turówko";"Warmińsko-mazurskie"
"13124";"13-124";"5912";"Turowo";"Warmińsko-mazurskie"
"13124";"13-124";"15247";"Boleszyn";"Warmińsko-mazurskie"
"13124";"13-124";"67721";"Mroczenko";"Warmińsko-mazurskie"
"13124";"13-124";"20717";"Katlewo";"Warmińsko-mazurskie"
"13124";"13-124";"54627";"Zajączkowo";"Warmińsko-mazurskie"
"13124";"13-124";"5180";"Szymany";"Warmińsko-mazurskie"
"13124";"13-124";"71520";"Pielgrzymowo";"Warmińsko-mazurskie"
"13124";"13-124";"74703";"Szkudaj";"Warmińsko-mazurskie"
"13124";"13-124";"84218";"Ważyny";"Warmińsko-mazurskie"
"13124";"13-124";"71785";"Górowo";"Warmińsko-mazurskie"
"13124";"13-124";"87022";"Lipowo";"Warmińsko-mazurskie"
"13124";"13-124";"74777";"Zabłocie Kozłowskie";"Warmińsko-mazurskie"
"13124";"13-124";"28318";"Nowe Grodziczno";"Warmińsko-mazurskie"
"13124";"13-124";"14771";"Szkotowo";"Warmińsko-mazurskie"
"13124";"13-124";"38946";"Mroczno";"Warmińsko-mazurskie"
"13124";"13-124";"51060";"Bartki";"Warmińsko-mazurskie"
"13124";"13-124";"77533";"Zakrzewko";"Warmińsko-mazurskie"
"13124";"13-124";"91128";"Gołębiewo";"Warmińsko-mazurskie"
"13124";"13-124";"35117";"Browina";"Warmińsko-mazurskie"
"13124";"13-124";"59883";"Cebulki";"Warmińsko-mazurskie"
"13124";"13-124";"89683";"Kamionki";"Warmińsko-mazurskie"
"13124";"13-124";"17523";"Rogóż";"Warmińsko-mazurskie"
"13124";"13-124";"67743";"Sławka Wielka";"Warmińsko-mazurskie"
"13124";"13-124";"77230";"Grodziczno";"Warmińsko-mazurskie"
"13124";"13-124";"33555";"Zalesie";"Warmińsko-mazurskie"
"13124";"13-124";"90464";"Dziurdziewo";"Warmińsko-mazurskie"
"13124";"13-124";"87667";"Kozłowo";"Warmińsko-mazurskie"
"13124";"13-124";"31482";"Świniarc";"Warmińsko-mazurskie"
"13124";"13-124";"3650";"Krokowo";"Warmińsko-mazurskie"
"13124";"13-124";"15739";"Lorki";"Warmińsko-mazurskie"
"13124";"13-124";"3870";"Siemianowo";"Warmińsko-mazurskie"
"13124";"13-124";"9371";"Niedanowo";"Warmińsko-mazurskie"
"13124";"13-124";"19794";"Kadyki";"Warmińsko-mazurskie"
"13124";"13-124";"32760";"Zwiniarz";"Warmińsko-mazurskie"
"13124";"13-124";"43938";"Kownatki";"Warmińsko-mazurskie"
"13124";"13-124";"51208";"Januszkowo";"Warmińsko-mazurskie"
"13124";"13-124";"23499";"Białobłoty";"Warmińsko-mazurskie"
"13124";"13-124";"42051";"Sątop";"Warmińsko-mazurskie"
"13124";"13-124";"42235";"Wierzbowo";"Warmińsko-mazurskie"
"13124";"13-124";"58954";"Michałki";"Warmińsko-mazurskie"
"13124";"13-124";"17217";"Zaborowo";"Warmińsko-mazurskie"
"13125";"13-125";"90700";"Sarnowo";""
"13200";"13-200";"47345";"Działdowo";"Warmińsko-mazurskie"
"13200";"13-200";"41997";"Grzybiny";"Warmińsko-mazurskie"
"13200";"13-200";"87142";"Bursz";"Warmińsko-mazurskie"
"13200";"13-200";"38528";"Wilamowo";"Warmińsko-mazurskie"
"13200";"13-200";"70402";"Niestoja";"Warmińsko-mazurskie"
"13200";"13-200";"72568";"Ruszkowo";"Warmińsko-mazurskie"
"13200";"13-200";"91605";"Burkat";"Warmińsko-mazurskie"
"13200";"13-200";"82227";"Mosznica";"Warmińsko-mazurskie"
"13200";"13-200";"66709";"Gąsiorowo";"Warmińsko-mazurskie"
"13200";"13-200";"95076";"Sławkowo";"Warmińsko-mazurskie"
"13200";"13-200";"15441";"Filice";"Warmińsko-mazurskie"
"13200";"13-200";"94569";"Turza Wielka";"Warmińsko-mazurskie"
"13200";"13-200";"66154";"Petrykozy";"Warmińsko-mazurskie"
"13200";"13-200";"93617";"Gnojno";"Warmińsko-mazurskie"
"13200";"13-200";"67135";"Kurki";"Warmińsko-mazurskie"
"13200";"13-200";"52448";"Komorniki";"Warmińsko-mazurskie"
"13200";"13-200";"22767";"Malinowo";"Warmińsko-mazurskie"
"13200";"13-200";"71510";"Gralewo-Stacja";"Warmińsko-mazurskie"
"13200";"13-200";"6667";"Myślęta";"Warmińsko-mazurskie"
"13200";"13-200";"99058";"Wysoka";"Warmińsko-mazurskie"
"13200";"13-200";"90412";"Pierławki";"Warmińsko-mazurskie"
"13200";"13-200";"21050";"Zakrzewo";"Warmińsko-mazurskie"
"13200";"13-200";"73380";"Drzazgi";"Warmińsko-mazurskie"
"13200";"13-200";"37528";"Kisiny";"Warmińsko-mazurskie"
"13200";"13-200";"42456";"Rudolfowo";"Warmińsko-mazurskie"
"13200";"13-200";"6754";"Rapaty";"Warmińsko-mazurskie"
"13200";"13-200";"16010";"Prusinowo";"Warmińsko-mazurskie"
"13200";"13-200";"50983";"Sękowo";"Warmińsko-mazurskie"
"13200";"13-200";"83337";"Uzdowo";"Warmińsko-mazurskie"
"13200";"13-200";"585";"Księży Dwór";"Warmińsko-mazurskie"
"13200";"13-200";"31135";"Rywociny";"Warmińsko-mazurskie"
"13200";"13-200";"42267";"Pożary";"Warmińsko-mazurskie"
"13200";"13-200";"103068";"Kramarzewo";"Warmińsko-mazurskie"
"13200";"13-200";"23122";"Klęczkowo";"Warmińsko-mazurskie"
"13200";"13-200";"94262";"Lipówka";"Warmińsko-mazurskie"
"13200";"13-200";"6208";"Gnojenko";"Warmińsko-mazurskie"
"13201";"13-201";"47345";"Działdowo";""
"13202";"13-202";"47345";"Działdowo";""
"13203";"13-203";"11060";"Jabłonowo";"Warmińsko-mazurskie"
"13203";"13-203";"53244";"Stare Dłutowo";"Warmińsko-mazurskie"
"13203";"13-203";"46126";"Adamowo";"Warmińsko-mazurskie"
"13203";"13-203";"92603";"Biernaty";"Warmińsko-mazurskie"
"13203";"13-203";"29578";"Zdrojek";"Warmińsko-mazurskie"
"13203";"13-203";"4838";"Wawrowo";"Warmińsko-mazurskie"
"13203";"13-203";"94874";"Nowe Dłutowo";"Warmińsko-mazurskie"
"13203";"13-203";"48647";"Marszewnica";"Warmińsko-mazurskie"
"13203";"13-203";"73460";"Nick";"Warmińsko-mazurskie"
"13205";"13-205";"72568";"Ruszkowo";""
"13206";"13-206";"33446";"Rutkowice";"Warmińsko-mazurskie"
"13206";"13-206";"91906";"Prioma";"Warmińsko-mazurskie"
"13206";"13-206";"17029";"Płośnica";"Warmińsko-mazurskie"
"13206";"13-206";"86697";"Przełęk Mały";"Warmińsko-mazurskie"
"13206";"13-206";"25674";"Skurpie";"Warmińsko-mazurskie"
"13206";"13-206";"34121";"Przełęk Kościelny";"Warmińsko-mazurskie"
"13206";"13-206";"81182";"Murawki";"Warmińsko-mazurskie"
"13206";"13-206";"27676";"Gródki";"Warmińsko-mazurskie"
"13206";"13-206";"98883";"Gralewo";"Warmińsko-mazurskie"
"13206";"13-206";"5845";"Przełęk";"Warmińsko-mazurskie"
"13206";"13-206";"46608";"Niechłonin";"Warmińsko-mazurskie"
"13206";"13-206";"37906";"Zalesie";"Warmińsko-mazurskie"
"13206";"13-206";"25537";"Koszelewy";"Warmińsko-mazurskie"
"13206";"13-206";"96910";"Gruszka";"Warmińsko-mazurskie"
"13210";"13-210";"47345";"Działdowo";""
"13214";"13-214";"83337";"Uzdowo";""
"13220";"13-220";"18803";"Naguszewo";"Warmińsko-mazurskie"
"13220";"13-220";"5716";"Dębień";"Warmińsko-mazurskie"
"13220";"13-220";"66794";"Jeglia";"Warmińsko-mazurskie"
"13220";"13-220";"196";"Wery";"Warmińsko-mazurskie"
"13220";"13-220";"62432";"Olszewo";"Warmińsko-mazurskie"
"13220";"13-220";"40013";"Żabiny";"Warmińsko-mazurskie"
"13220";"13-220";"53867";"Szczupliny";"Warmińsko-mazurskie"
"13220";"13-220";"46880";"Hartowiec";"Warmińsko-mazurskie"
"13220";"13-220";"31319";"Groszki";"Warmińsko-mazurskie"
"13220";"13-220";"87296";"Rybno";"Warmińsko-mazurskie"
"13220";"13-220";"32506";"Nowa Wieś";"Warmińsko-mazurskie"
"13220";"13-220";"27473";"Truszczyny";"Warmińsko-mazurskie"
"13220";"13-220";"29432";"Prusy";"Warmińsko-mazurskie"
"13220";"13-220";"18771";"Tuczki";"Warmińsko-mazurskie"
"13220";"13-220";"61834";"Rumian";"Warmińsko-mazurskie"
"13220";"13-220";"66778";"Kopaniarze";"Warmińsko-mazurskie"
"13220";"13-220";"82861";"Grabacz";"Warmińsko-mazurskie"
"13220";"13-220";"8060";"Kostkowo";"Warmińsko-mazurskie"
"13220";"13-220";"28190";"Gronowo";"Warmińsko-mazurskie"
"13230";"13-230";"64344";"Koszelewki";"Warmińsko-mazurskie"
"13230";"13-230";"39635";"Wielki Łęck";"Warmińsko-mazurskie"
"13230";"13-230";"72135";"Grądy";"Warmińsko-mazurskie"
"13230";"13-230";"5662";"Piaseczno";"Warmińsko-mazurskie"
"13230";"13-230";"52307";"Chełsty";"Warmińsko-mazurskie"
"13230";"13-230";"34767";"Nowy Zieluń";"Warmińsko-mazurskie"
"13230";"13-230";"3670";"Bełk";"Warmińsko-mazurskie"
"13230";"13-230";"2739";"Ciechanówko";"Warmińsko-mazurskie"
"13230";"13-230";"103263";"Bryńsk";"Warmińsko-mazurskie"
"13230";"13-230";"95646";"Borówno";"Warmińsko-mazurskie"
"13230";"13-230";"26424";"Lidzbark";"Warmińsko-mazurskie"
"13230";"13-230";"74715";"Sarnia Góra";"Warmińsko-mazurskie"
"13230";"13-230";"76976";"Zielonka";"Warmińsko-mazurskie"
"13230";"13-230";"59981";"Zalesie";"Warmińsko-mazurskie"
"13230";"13-230";"43208";"Słup";"Warmińsko-mazurskie"
"13230";"13-230";"96471";"Jamielnik";"Warmińsko-mazurskie"
"13230";"13-230";"84488";"Dębowiec";"Warmińsko-mazurskie"
"13230";"13-230";"12253";"Bryńsk Szlachecki";"Warmińsko-mazurskie"
"13230";"13-230";"9520";"Olszewo";"Warmińsko-mazurskie"
"13230";"13-230";"62842";"Kiełpiny";"Warmińsko-mazurskie"
"13230";"13-230";"48188";"Wąpiersk";"Warmińsko-mazurskie"
"13230";"13-230";"90673";"Ostrowy";"Warmińsko-mazurskie"
"13230";"13-230";"142";"Miłostajki";"Warmińsko-mazurskie"
"13230";"13-230";"67516";"Koty";"Warmińsko-mazurskie"
"13230";"13-230";"40646";"Glinki";"Warmińsko-mazurskie"
"13230";"13-230";"77364";"Jeleń";"Warmińsko-mazurskie"
"13230";"13-230";"66023";"Klonowo";"Warmińsko-mazurskie"
"13230";"13-230";"63265";"Tarczyny";"Warmińsko-mazurskie"
"13230";"13-230";"73907";"Podcibórz";"Warmińsko-mazurskie"
"13230";"13-230";"36348";"Bladowo";"Warmińsko-mazurskie"
"13240";"13-240";"89530";"Białuty-Kolonia";"Warmińsko-mazurskie"
"13240";"13-240";"50661";"Sochy";"Warmińsko-mazurskie"
"13240";"13-240";"22172";"Szczepka";"Warmińsko-mazurskie"
"13240";"13-240";"12131";"Brodowo";"Warmińsko-mazurskie"
"13240";"13-240";"13908";"Mławka";"Warmińsko-mazurskie"
"13240";"13-240";"62740";"Białuty";"Warmińsko-mazurskie"
"13240";"13-240";"71432";"Purgałki";"Warmińsko-mazurskie"
"13240";"13-240";"19969";"Dwukoły";"Warmińsko-mazurskie"
"13240";"13-240";"99479";"Mansfeldy";"Warmińsko-mazurskie"
"13240";"13-240";"67501";"Pruski";"Warmińsko-mazurskie"
"13240";"13-240";"73499";"Dźwierznia";"Warmińsko-mazurskie"
"13240";"13-240";"97412";"Wierzbowo";"Warmińsko-mazurskie"
"13240";"13-240";"42629";"Chorab";"Warmińsko-mazurskie"
"13240";"13-240";"56535";"Narzym";"Warmińsko-mazurskie"
"13240";"13-240";"70560";"Iłowo-Osada";"Warmińsko-mazurskie"
"13240";"13-240";"20103";"Kraszewo";"Warmińsko-mazurskie"
"13240";"13-240";"92805";"Janowo";"Warmińsko-mazurskie"
"13240";"13-240";"61359";"Iłowo-Wieś";"Warmińsko-mazurskie"
"13300";"13-300";"24401";"Nowe Miasto Lubawskie";"Warmińsko-mazurskie"
"13300";"13-300";"720";"Kornatki";"Warmińsko-mazurskie"
"13300";"13-300";"23978";"Nawra";"Warmińsko-mazurskie"
"13300";"13-300";"98741";"Pacółtowo";"Warmińsko-mazurskie"
"13300";"13-300";"44398";"Łąki Bratiańskie";"Warmińsko-mazurskie"
"13300";"13-300";"47963";"Bratian";"Warmińsko-mazurskie"
"13300";"13-300";"60555";"Gwiździny";"Warmińsko-mazurskie"
"13300";"13-300";"33756";"Mszanowo";"Warmińsko-mazurskie"
"13300";"13-300";"32697";"Tylice";"Warmińsko-mazurskie"
"13300";"13-300";"88855";"Lekarty";"Warmińsko-mazurskie"
"13300";"13-300";"96391";"Skarlin";"Warmińsko-mazurskie"
"13301";"13-301";"96391";"Skarlin";""
"13304";"13-304";"78992";"Nowy Dwór Bratiański";"Warmińsko-mazurskie"
"13304";"13-304";"52236";"Radomno";"Warmińsko-mazurskie"
"13304";"13-304";"63001";"Ruda";"Warmińsko-mazurskie"
"13304";"13-304";"65480";"Pustki";"Warmińsko-mazurskie"
"13304";"13-304";"36379";"Chrośle";"Warmińsko-mazurskie"
"13305";"13-305";"79271";"Tereszewo";""
"13306";"13-306";"33649";"Szafarnia";"Warmińsko-mazurskie"
"13306";"13-306";"88997";"Kamionka";"Warmińsko-mazurskie"
"13306";"13-306";"9715";"Małe Bałówki";"Warmińsko-mazurskie"
"13306";"13-306";"11453";"Brzozie Lubawskie";"Warmińsko-mazurskie"
"13306";"13-306";"55679";"Bratuszewo";"Warmińsko-mazurskie"
"13306";"13-306";"58032";"Kurzętnik";"Warmińsko-mazurskie"
"13306";"13-306";"43615";"Kąciki";"Warmińsko-mazurskie"
"13306";"13-306";"57694";"Tomaszewo";"Warmińsko-mazurskie"
"13306";"13-306";"56219";"Otręba";"Warmińsko-mazurskie"
"13306";"13-306";"3530";"Sugajenko";"Warmińsko-mazurskie"
"13306";"13-306";"9580";"Wielkie Bałówki";"Warmińsko-mazurskie"
"13306";"13-306";"101438";"Marzęcice";"Warmińsko-mazurskie"
"13306";"13-306";"94229";"Lipowiec";"Warmińsko-mazurskie"
"13306";"13-306";"58498";"Mikołajki";"Warmińsko-mazurskie"
"13306";"13-306";"23826";"Wawrowice";"Warmińsko-mazurskie"
"13306";"13-306";"69381";"Nielbark";"Warmińsko-mazurskie"
"13306";"13-306";"79271";"Tereszewo";"Warmińsko-mazurskie"
"13306";"13-306";"56273";"Krzemieniewo";"Warmińsko-mazurskie"
"13307";"13-307";"101438";"Marzęcice";""
"13308";"13-308";"38946";"Mroczno";""
"13324";"13-324";"41110";"Ostaszewo";"Warmińsko-mazurskie"
"13324";"13-324";"50131";"Kowaliki";"Warmińsko-mazurskie"
"13324";"13-324";"23499";"Białobłoty";"Warmińsko-mazurskie"
"13324";"13-324";"54627";"Zajączkowo";"Warmińsko-mazurskie"
"13324";"13-324";"38946";"Mroczno";"Warmińsko-mazurskie"
"13324";"13-324";"67721";"Mroczenko";"Warmińsko-mazurskie"
"13324";"13-324";"67083";"Trzcin";"Warmińsko-mazurskie"
"13324";"13-324";"15739";"Lorki";"Warmińsko-mazurskie"
"13324";"13-324";"32760";"Zwiniarz";"Warmińsko-mazurskie"
"13324";"13-324";"15247";"Boleszyn";"Warmińsko-mazurskie"
"13324";"13-324";"38258";"Rynek";"Warmińsko-mazurskie"
"13324";"13-324";"31482";"Świniarc";"Warmińsko-mazurskie"
"13324";"13-324";"5538";"Montowo";"Warmińsko-mazurskie"
"13324";"13-324";"77230";"Grodziczno";"Warmińsko-mazurskie"
"13324";"13-324";"20717";"Katlewo";"Warmińsko-mazurskie"
"13324";"13-324";"28318";"Nowe Grodziczno";"Warmińsko-mazurskie"
"13324";"13-324";"16470";"Kuligi";"Warmińsko-mazurskie"
"13330";"13-330";"8004";"Zawada";"Warmińsko-mazurskie"
"13330";"13-330";"73325";"Krotoszyny";"Warmińsko-mazurskie"
"13330";"13-330";"75037";"Cztery Włóki";"Warmińsko-mazurskie"
"13330";"13-330";"71265";"Kamionka";"Warmińsko-mazurskie"
"13330";"13-330";"27300";"Biskupiec Pomorski";"Warmińsko-mazurskie"
"13330";"13-330";"32109";"Czachówki";"Warmińsko-mazurskie"
"13330";"13-330";"78092";"Fitowo";"Warmińsko-mazurskie"
"13330";"13-330";"33836";"Buczek";"Warmińsko-mazurskie"
"13330";"13-330";"80579";"Leszczyniak";"Warmińsko-mazurskie"
"13332";"13-332";"66282";"Studa";"Warmińsko-mazurskie"
"13332";"13-332";"35121";"Jamielnik";"Warmińsko-mazurskie"
"13332";"13-332";"95215";"Wonna";"Warmińsko-mazurskie"
"13332";"13-332";"23525";"Gryźliny";"Warmińsko-mazurskie"
"13332";"13-332";"79925";"Repetajka";"Warmińsko-mazurskie"
"13333";"13-333";"33834";"Lipinki";""
"13334";"13-334";"15696";"Osetno";"Warmińsko-mazurskie"
"13334";"13-334";"74882";"Łąkorek";"Warmińsko-mazurskie"
"13334";"13-334";"21925";"Wardęgówko";"Warmińsko-mazurskie"
"13334";"13-334";"68917";"Gaj";"Warmińsko-mazurskie"
"13334";"13-334";"102994";"Frycka";"Warmińsko-mazurskie"
"13334";"13-334";"50163";"Sumin";"Warmińsko-mazurskie"
"13334";"13-334";"67205";"Rywałdzik";"Warmińsko-mazurskie"
"13334";"13-334";"33834";"Lipinki";"Warmińsko-mazurskie"
"13334";"13-334";"74290";"Łąkorz";"Warmińsko-mazurskie"
"13334";"13-334";"3934";"Ostrowite";"Warmińsko-mazurskie"
"13334";"13-334";"37125";"Mierzyn";"Warmińsko-mazurskie"
"13334";"13-334";"75424";"Babalice";"Warmińsko-mazurskie"
"13335";"13-335";"67205";"Rywałdzik";""
"13340";"13-340";"37582";"Osówko";"Warmińsko-mazurskie"
"13340";"13-340";"30231";"Biskupiec";"Warmińsko-mazurskie"
"13340";"13-340";"33280";"Podlasek";"Warmińsko-mazurskie"
"13340";"13-340";"37952";"Słupnica";"Warmińsko-mazurskie"
"13340";"13-340";"5806";"Wielka Tymawa";"Warmińsko-mazurskie"
"13340";"13-340";"37485";"Piotrowice";"Warmińsko-mazurskie"
"13340";"13-340";"78236";"Podlasek Mały";"Warmińsko-mazurskie"
"13340";"13-340";"59915";"Piotrowiczki";"Warmińsko-mazurskie"
"13340";"13-340";"88119";"Mała Wólka";"Warmińsko-mazurskie"
"13340";"13-340";"23940";"Szwarcenowo";"Warmińsko-mazurskie"
"13340";"13-340";"58449";"Wielka Wólka";"Warmińsko-mazurskie"
"14100";"14-100";"59968";"Ostróda";"Warmińsko-mazurskie"
"14100";"14-100";"99493";"Dziadyk";"Warmińsko-mazurskie"
"14100";"14-100";"14270";"Czerwona Karczma";"Warmińsko-mazurskie"
"14100";"14-100";"1532";"Naprom";"Warmińsko-mazurskie"
"14100";"14-100";"103081";"Nowe Siedlisko";"Warmińsko-mazurskie"
"14100";"14-100";"71975";"Górka";"Warmińsko-mazurskie"
"14100";"14-100";"63507";"Zwierzewo";"Warmińsko-mazurskie"
"14100";"14-100";"48099";"Ryńskie";"Warmińsko-mazurskie"
"14100";"14-100";"58663";"Międzylesie";"Warmińsko-mazurskie"
"14100";"14-100";"8987";"Worniny";"Warmińsko-mazurskie"
"14100";"14-100";"84432";"Jankowiec";"Warmińsko-mazurskie"
"14100";"14-100";"2944";"Rudno";"Warmińsko-mazurskie"
"14100";"14-100";"54275";"Smykowo";"Warmińsko-mazurskie"
"14100";"14-100";"85097";"Turznica";"Warmińsko-mazurskie"
"14100";"14-100";"79810";"Szeląg";"Warmińsko-mazurskie"
"14100";"14-100";"53200";"Czarny Róg";"Warmińsko-mazurskie"
"14100";"14-100";"21441";"Przylądek";"Warmińsko-mazurskie"
"14100";"14-100";"54759";"Wirwajdy";"Warmińsko-mazurskie"
"14100";"14-100";"49639";"Szyldak";"Warmińsko-mazurskie"
"14100";"14-100";"29178";"Samborówko";"Warmińsko-mazurskie"
"14100";"14-100";"16519";"Wałdowo";"Warmińsko-mazurskie"
"14100";"14-100";"19732";"Pietrzwałd";"Warmińsko-mazurskie"
"14100";"14-100";"49937";"Lipowiec";"Warmińsko-mazurskie"
"14100";"14-100";"74541";"Kajkowo";"Warmińsko-mazurskie"
"14100";"14-100";"80756";"Smykówko";"Warmińsko-mazurskie"
"14100";"14-100";"88621";"Morliny";"Warmińsko-mazurskie"
"14100";"14-100";"13790";"Marynowo";"Warmińsko-mazurskie"
"14100";"14-100";"60995";"Brzydowo";"Warmińsko-mazurskie"
"14100";"14-100";"58903";"Lichtajny";"Warmińsko-mazurskie"
"14100";"14-100";"91161";"Zabłocie";"Warmińsko-mazurskie"
"14100";"14-100";"13513";"Idzbarski Młyn";"Warmińsko-mazurskie"
"14100";"14-100";"54991";"Szafranki";"Warmińsko-mazurskie"
"14100";"14-100";"2633";"Gruda";"Warmińsko-mazurskie"
"14100";"14-100";"52669";"Cibory";"Warmińsko-mazurskie"
"14100";"14-100";"30399";"Ornowo";"Warmińsko-mazurskie"
"14100";"14-100";"64824";"Prusowo";"Warmińsko-mazurskie"
"14100";"14-100";"27864";"Nastajki";"Warmińsko-mazurskie"
"14100";"14-100";"21936";"Czyżówka";"Warmińsko-mazurskie"
"14100";"14-100";"6329";"Tyrowo";"Warmińsko-mazurskie"
"14100";"14-100";"4890";"Idzbark";"Warmińsko-mazurskie"
"14100";"14-100";"4443";"Bałcyny";"Warmińsko-mazurskie"
"14100";"14-100";"16189";"Zajączki";"Warmińsko-mazurskie"
"14100";"14-100";"70625";"Wysoka Wieś";"Warmińsko-mazurskie"
"14100";"14-100";"16319";"Samborowo";"Warmińsko-mazurskie"
"14100";"14-100";"29133";"Warlity Wielkie";"Warmińsko-mazurskie"
"14100";"14-100";"34065";"Lesiak Ostródzki";"Warmińsko-mazurskie"
"14100";"14-100";"52588";"Bednarki";"Warmińsko-mazurskie"
"14100";"14-100";"13170";"Ruś Mała";"Warmińsko-mazurskie"
"14100";"14-100";"23094";"Gierłoż";"Warmińsko-mazurskie"
"14100";"14-100";"49610";"Kraplewo";"Warmińsko-mazurskie"
"14100";"14-100";"35722";"Nowy Folwark";"Warmińsko-mazurskie"
"14100";"14-100";"19580";"Wólka Lichtajńska";"Warmińsko-mazurskie"
"14100";"14-100";"29194";"Lubajny";"Warmińsko-mazurskie"
"14100";"14-100";"16668";"Nowa Gierłoż";"Warmińsko-mazurskie"
"14102";"14-102";"59968";"Ostróda";""
"14104";"14-104";"59968";"Ostróda";""
"14105";"14-105";"47044";"Łukta";"Warmińsko-mazurskie"
